KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,EDUCATION,JOB,TRAVTIME,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,Yes,z_No,z_Highly Rural/ Rural,Commercial,Private,Highly Urban/ Urban,No,No_right,TARGET_AMT,Yes_right,Yes_sec,TARGET_FLA
0,50.0,0,13.0,61082.0,177094.0,1,4,48,13520.0,1,5,0.0,0,0,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,14.0,52411.0,158113.0,1,4,14,11340.0,6,0,0.0,0,2,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,35.0,0,12.0,67702.0,181552.0,1,8,11,11770.0,1,2,48743.0,3,6,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,48.0,0,0.0,0.0,0.0,4,6,23,33540.0,4,0,0.0,0,0,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,58.0,0,10.0,153831.0,0.0,2,7,35,37320.0,6,2,0.0,0,0,13.0,0,1,0,1,0,False,False,False,False,False,False,0
2,39.0,2,0.0,60324.26537698413,99103.0,4,2,46,5400.0,1,3,0.0,0,1,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,36.0,0,8.0,82109.0,267268.0,3,1,18,13310.0,1,5,3087.0,2,0,14.0,0,1,0,0,1,False,False,False,False,False,False,0
0,55.0,0,12.0,291182.0,669271.0,3,7,16,7000.0,8,2,22215.0,2,0,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,0,11.0,126483.0,388549.0,3,7,36,30610.0,6,1,1853.0,1,2,14.0,1,0,0,1,0,False,False,False,False,False,False,0
0,46.0,0,13.0,175117.0,153217.67142857143,2,4,28,28290.0,7,1,0.0,0,2,16.0,0,1,0,1,0,False,False,False,False,False,False,0
0,41.0,2,14.0,53940.0,182684.0,4,8,32,24510.0,1,2,24295.0,1,3,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,0,9.0,49182.0,186066.0,1,8,28,10420.0,4,2,0.0,0,0,13.0,1,0,0,1,0,False,False,False,False,False,False,0
1,41.0,3,13.0,104088.0,296329.0,1,5,23,31920.0,6,4,6274.0,2,0,3.0,1,0,0,1,0,False,False,False,False,False,False,0
0,37.0,0,11.0,24933.0,112656.0,4,0,29,14380.0,1,0,5095.0,2,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,60.0,1,13.0,144202.0,0.0,1,5,50,21970.0,6,4,40682.0,1,6,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,39.0,3,17.0,2947.0,0.0,0,6,24,5690.0,7,5,0.0,0,2,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,13.0,116008.0,318397.0,2,4,36,6200.0,6,5,0.0,0,1,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,37.0,0,7.0,113153.0,281454.0,1,5,45,38340.0,10,1,3841.0,1,6,9.0,1,0,0,1,0,False,False,False,False,False,False,0
1,43.0,2,11.0,96011.0,320017.0,1,5,39,22070.0,3,5,44668.0,1,0,4.0,0,1,0,0,1,False,False,False,False,False,False,0
0,52.0,0,7.0,73574.0,224049.0,4,5,13,27520.0,1,1,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,14.0,34628.0,159544.0,4,5,43,20310.0,3,4,7467.0,2,3,1.0,1,0,0,0,1,False,False,False,False,False,False,0
3,43.0,3,15.0,69245.0,245316.0,2,4,16,3520.0,1,0,8167.0,2,5,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,54.0,0,10.0,139157.0,0.0,3,5,23,6900.0,1,5,0.0,0,4,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,41.0,0,14.0,139975.0,153217.67142857143,1,4,26,32570.0,13,1,0.0,0,0,6.0,1,0,0,1,0,False,False,False,False,False,False,0
0,47.0,0,15.0,40495.0,196730.0,0,8,5,10250.0,10,2,0.0,0,0,4.0,1,0,0,0,1,False,False,False,False,False,False,0
2,36.0,3,0.0,0.0,0.0,0,6,47,5100.0,9,2,7205.0,2,1,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,33.0,1,10.379091353199804,111718.0,304908.0,1,8,44,19890.0,6,0,0.0,0,0,8.0,1,0,1,0,1,False,False,False,False,False,False,0
0,31.0,1,10.0,56782.0,192337.0,1,5,29,10280.0,14,2,2548.0,2,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,12.0,106161.0,282961.0,1,8,31,18020.0,1,5,0.0,0,0,16.0,1,0,0,1,0,False,False,False,False,False,False,0
1,40.0,2,16.0,16641.0,0.0,1,6,32,22930.0,6,1,0.0,0,0,10.0,1,0,0,1,0,False,False,False,False,False,False,0
0,65.0,0,10.0,85894.0,302832.0,2,4,37,23990.0,3,0,0.0,0,2,19.0,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,12.0,27370.0,111642.0,4,0,14,22880.0,4,0,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,54.0,0,13.0,63339.0,0.0,4,8,33,8450.0,10,2,0.0,0,0,8.183399602385686,0,1,1,1,0,False,False,False,False,False,False,0
0,49.0,0,14.0,26301.0,0.0,1,6,32,19780.0,4,5,1645.0,1,3,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,13.0,46507.0,153166.0,4,5,32,5590.0,6,5,14074.0,3,0,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,9.0,43636.0,0.0,1,6,34,8910.0,20,5,957.0,3,5,14.0,0,1,0,0,1,False,False,False,False,False,False,0
0,51.0,0,15.0,128221.0,303037.0,2,3,71,19610.0,3,4,0.0,0,0,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,41.0,0,13.0,40466.0,0.0,4,0,21,5600.0,10,0,0.0,0,1,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,31.0,1,13.0,42492.0,163297.0,4,0,14,8850.0,1,2,1109.0,3,5,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,10.0,59963.0,195091.0,3,7,18,24400.0,6,1,23116.0,3,0,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,15.0,60324.26537698413,274564.0,2,3,40,14590.0,4,0,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,55.0,0,12.0,39833.0,156508.0,4,8,32,5480.0,12,3,8806.0,1,3,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,45.0,0,11.0,177365.0,153217.67142857143,2,3,20,49940.0,7,3,0.0,0,3,14.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,0,7.0,18189.0,128578.0,4,0,12,17350.0,10,4,0.0,0,0,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,51.0,0,14.0,15732.0,104143.0,1,2,45,1500.0,1,5,5379.0,3,7,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,28.0,1,8.0,4843.0,0.0,0,6,21,1980.0,9,0,3018.0,3,5,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,43.0,0,13.0,35293.0,0.0,0,0,28,9330.0,6,5,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
1,37.0,2,13.0,31212.0,155824.0,4,0,36,10100.0,1,2,11626.0,2,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,37.0,2,8.0,82971.0,240550.0,2,7,40,23710.0,1,2,0.0,0,2,13.0,1,0,0,1,0,False,False,False,False,False,False,0
2,42.0,2,12.0,72710.0,0.0,2,2,67,18710.0,10,3,0.0,0,1,12.0,0,1,1,0,1,False,False,False,False,False,False,0
0,33.0,3,12.0,74546.0,245205.0,1,8,22,12250.0,1,0,3961.0,3,5,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,55.0,0,16.0,97890.0,325876.0,2,3,10,25040.0,4,0,0.0,0,0,18.0,1,0,0,0,1,False,False,False,False,False,False,0
1,44.0,1,16.0,173412.0,431274.0,3,5,16,41710.0,6,1,0.0,0,0,14.0,1,0,0,1,0,False,False,False,False,False,False,0
0,45.0,3,11.0,207123.0,488301.0,3,7,42,34320.0,1,2,583.0,4,3,5.0,0,1,0,1,0,False,False,False,False,False,False,0
0,46.0,0,5.0,75983.0,252802.0,2,7,17,22100.0,4,4,0.0,0,0,14.0,1,0,0,1,0,False,False,False,False,False,False,0
0,35.0,2,14.0,29250.0,159239.0,4,8,45,23380.0,1,2,0.0,0,1,7.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,1,12.0,98175.0,321272.0,2,3,27,16220.0,3,0,0.0,0,0,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,9.0,2726.0,0.0,0,6,51,1770.0,1,0,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
1,37.0,1,9.0,65402.0,202381.0,4,8,62,11740.0,1,3,0.0,0,0,7.0,1,0,1,0,1,False,False,False,False,False,False,0
0,51.0,0,14.0,45771.0,200101.0,4,5,61,13760.0,6,0,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,49.0,0,13.0,43560.0,174690.0,1,0,35,10760.0,4,2,0.0,0,0,7.0,1,0,0,1,0,False,False,False,False,False,False,0
0,48.0,0,0.0,0.0,105542.0,4,2,24,19250.0,13,3,5245.0,2,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,11.0,167365.0,404405.0,3,7,48,35640.0,4,1,0.0,0,1,8.183399602385686,0,1,0,1,0,False,False,False,False,False,False,0
0,57.0,0,0.0,60324.26537698413,0.0,0,6,7,21550.0,3,0,42944.0,1,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,0.0,0.0,0.0,1,6,45,6300.0,1,2,0.0,0,0,7.0,1,0,1,1,0,False,False,False,False,False,False,0
0,62.0,0,13.0,2861.0,118797.0,4,2,39,23740.0,11,3,0.0,0,2,11.0,1,0,1,0,1,False,False,False,False,False,False,0
0,30.0,2,12.0,56253.0,142627.0,1,5,9,6600.0,10,2,2986.0,1,5,13.0,1,0,0,1,0,False,False,False,False,False,False,0
0,53.0,0,13.0,114746.0,336124.0,2,3,13,12970.0,6,5,0.0,0,1,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,37.0,0,11.0,22632.0,142769.0,0,8,56,19970.0,13,2,0.0,0,1,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,0,12.0,60324.26537698413,322926.0,3,4,5,11160.0,1,3,0.0,0,0,16.0,1,0,0,0,1,False,False,False,False,False,False,0
0,42.0,3,11.0,124375.0,339138.0,2,7,47,29920.0,1,1,3199.0,2,4,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,50.0,0,13.0,34101.0,0.0,0,8,15,12580.0,4,5,0.0,0,0,4.0,0,1,0,0,1,False,False,False,False,False,False,0
0,53.0,0,14.0,18635.0,119212.0,0,8,14,14970.0,6,0,1358.0,3,5,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,43.0,0,12.0,2346.0,99554.0,1,6,25,24500.0,10,4,0.0,0,0,7.0,1,0,0,1,0,False,False,False,False,False,False,0
2,42.0,2,11.0,130454.0,321982.0,2,4,27,28370.0,7,2,0.0,0,0,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,12.0,109639.0,317460.0,2,3,44,17460.0,4,3,5516.0,3,6,20.0,1,0,0,0,1,False,False,False,False,False,False,0
0,51.0,0,16.0,29138.0,0.0,2,3,16,6390.0,1,5,0.0,0,0,17.0,0,1,1,0,1,False,False,False,False,False,False,0
0,53.0,0,14.0,28535.0,145198.0,0,8,90,9650.0,9,2,0.0,0,0,5.0,1,0,1,1,0,False,False,False,False,False,False,0
0,56.0,0,13.0,59152.0,236150.0,3,1,49,16150.0,1,0,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,40.0,1,9.0,42745.0,168433.0,0,8,25,19670.0,16,4,34492.0,3,3,6.0,1,0,0,0,1,False,False,False,False,False,False,0
1,44.0,3,15.0,31728.0,0.0,4,0,28,9070.0,6,5,5897.0,3,5,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,32.0,1,6.0,100057.0,215744.0,4,8,45,11250.0,6,2,0.0,0,2,1.0,0,1,1,1,0,False,False,False,False,False,False,0
0,46.0,0,9.0,116602.0,295080.0,3,1,42,6100.0,7,2,0.0,0,0,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,63.0,0,13.0,18213.0,158150.0,4,0,49,18540.0,1,3,5139.0,2,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,43.0,0,8.0,25713.0,0.0,0,6,31,12470.0,1,3,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,33.0,0,10.0,101191.0,153217.67142857143,1,8,33,11620.0,4,5,0.0,0,1,4.0,0,1,0,1,0,False,False,False,False,False,False,0
1,38.0,1,12.0,90596.0,0.0,1,4,19,10560.0,1,2,0.0,0,0,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,55.0,0,13.0,70093.0,210623.0,1,8,60,8510.0,1,5,0.0,0,1,3.0,1,0,1,0,1,False,False,False,False,False,False,0
0,55.0,0,14.0,98980.0,335018.0,3,1,36,22460.0,3,0,0.0,0,0,18.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,3,14.0,85127.0,264482.0,1,5,45,23610.0,1,1,0.0,0,0,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,35.0,0,10.0,32655.0,148303.0,0,0,43,8270.0,3,2,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,60.0,0,15.0,52146.0,207382.0,3,1,24,12710.0,11,0,0.0,0,0,19.0,0,1,0,0,1,False,False,False,False,False,False,0
0,47.0,0,11.0,60324.26537698413,175750.0,2,5,50,12560.0,6,5,0.0,0,0,25.0,1,0,0,0,1,False,False,False,False,False,False,0
0,36.0,0,5.0,16034.0,0.0,0,8,42,7940.0,1,5,9459.0,1,1,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,35.0,2,12.0,26372.0,180846.0,4,0,54,6870.0,1,2,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,54.0,0,11.0,63442.0,167921.0,3,1,33,23220.0,10,0,0.0,0,0,16.0,0,1,0,0,1,False,False,False,False,False,False,0
0,42.0,0,11.0,59142.0,180336.0,2,4,43,12900.0,6,0,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,10.0,142002.0,345671.0,1,4,33,19500.0,4,0,0.0,0,4,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,10.0,54818.0,244266.0,1,4,48,10880.0,4,2,0.0,0,0,11.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,12.0,44763.0,0.0,4,8,39,19070.0,4,0,0.0,0,0,1.0,0,1,1,1,0,False,False,False,False,False,False,0
0,56.0,0,12.0,42267.0,164891.0,1,4,7,20170.0,1,5,0.0,0,1,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,0.0,0.0,0.0,0,6,41,7970.0,1,2,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,48.0,0,12.0,40743.0,169213.0,4,0,14,20040.0,10,0,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,3,16.0,22626.0,60718.0,0,8,46,1500.0,1,3,5764.0,1,3,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,3,14.0,51524.0,0.0,0,8,41,20840.0,3,5,0.0,0,1,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,2,13.0,136408.0,0.0,3,7,26,22370.0,8,2,1463.0,2,0,17.0,0,1,0,1,0,False,False,False,False,False,False,0
0,52.0,0,14.0,37239.0,191937.0,2,4,22,11900.0,3,5,0.0,0,0,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,0,13.0,32713.0,166614.0,4,0,84,32130.0,9,2,0.0,0,1,6.0,1,0,0,1,0,False,False,False,False,False,False,0
0,35.0,3,0.0,60324.26537698413,0.0,0,6,15,5000.0,1,0,3969.0,2,1,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,35.0,0,10.0,44839.0,195156.0,4,0,5,27030.0,6,5,5068.0,1,2,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,45.0,1,14.0,77563.0,195375.0,4,8,21,23750.0,15,5,0.0,0,0,4.0,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,2,15.0,44022.0,0.0,1,6,41,14670.0,4,3,8818.0,2,0,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,37.0,0,13.0,82444.0,226818.0,2,7,5,9740.0,1,2,0.0,0,1,15.0,0,1,0,1,0,False,False,False,False,False,False,0
0,59.0,0,0.0,0.0,145884.0,4,6,13,7400.0,1,3,5259.0,1,1,8.0,0,1,0,1,0,False,False,False,False,False,False,0
1,45.0,2,0.0,0.0,82151.0,1,2,29,4750.0,6,5,0.0,0,0,10.0,1,0,0,0,1,False,False,False,False,False,False,0
2,41.0,3,14.0,13393.0,125873.0,0,0,31,5600.0,3,5,1479.0,2,5,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,63.0,0,15.0,47276.0,203372.0,2,3,30,30480.0,3,5,0.0,0,1,5.0,1,0,0,0,1,False,False,False,False,False,False,0
0,29.0,1,12.0,142531.0,0.0,2,5,39,20040.0,7,4,5077.0,2,2,12.0,0,1,0,0,1,False,False,False,False,False,False,0
0,25.0,3,15.0,71892.0,211306.0,4,8,21,27470.0,6,2,3340.0,2,6,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,27.0,3,9.0,45803.0,153217.67142857143,4,8,20,11920.0,4,2,2043.0,1,1,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,46.0,0,0.0,0.0,0.0,4,6,23,17380.0,4,4,0.0,0,3,1.0,0,1,1,1,0,False,False,False,False,False,False,0
0,56.0,0,15.0,122772.0,362667.0,3,1,54,13800.0,6,3,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,32.0,2,11.0,111655.0,0.0,2,7,41,18430.0,4,5,0.0,0,1,25.0,0,1,0,0,1,False,False,False,False,False,False,0
0,42.0,0,12.0,34810.0,0.0,4,8,20,9180.0,1,2,0.0,0,1,11.0,0,1,1,1,0,False,False,False,False,False,False,0
0,32.0,1,0.0,0.0,0.0,0,6,48,12500.0,7,0,3983.0,1,3,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,45.0,2,13.0,46458.0,240926.0,4,8,41,14250.0,10,5,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,47.0,0,8.0,36302.0,0.0,4,0,50,11170.0,10,5,2549.0,4,3,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,53.0,0,15.0,60324.26537698413,99602.0,4,6,45,1500.0,1,0,0.0,0,0,9.0,1,0,1,1,0,False,False,False,False,False,False,0
0,51.0,0,13.0,94587.0,258739.0,1,2,18,10370.0,7,5,0.0,0,2,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,34.0,2,13.0,17753.0,113850.0,0,0,37,14760.0,1,5,0.0,0,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,13.0,42870.0,186519.0,4,4,28,11190.0,6,2,7812.0,2,6,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,54.0,0,10.379091353199804,18917.0,118361.0,1,5,6,9730.0,6,2,0.0,0,0,11.0,1,0,0,1,0,False,False,False,False,False,False,0
0,44.0,2,14.0,20676.0,148332.0,4,5,51,3570.0,1,5,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,52.0,0,10.0,112953.0,0.0,2,7,33,23640.0,11,1,0.0,0,0,12.0,0,1,0,1,0,False,False,False,False,False,False,0
1,41.0,3,11.0,50840.0,204326.0,4,8,44,10680.0,4,5,0.0,0,1,1.0,0,1,0,1,0,False,False,False,False,False,False,0
1,60.0,2,12.0,44830.0,187429.0,4,5,35,20040.0,4,0,6456.0,3,1,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,3,15.0,12158.0,0.0,0,0,22,22410.0,3,0,3636.0,1,5,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,39.0,0,11.0,33037.0,118221.0,4,0,38,9950.0,6,2,5829.0,3,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,14.0,19483.0,81685.0,4,0,54,9150.0,4,2,20115.0,1,6,3.0,1,0,0,0,1,False,False,False,False,False,False,0
0,43.0,0,9.0,121075.0,0.0,2,3,16,5800.0,1,5,2069.0,3,2,17.0,0,1,0,0,1,False,False,False,False,False,False,0
0,55.0,0,14.0,131277.0,0.0,3,4,30,40580.0,10,4,6680.0,2,3,16.0,0,1,0,1,0,False,False,False,False,False,False,0
0,49.0,0,5.0,9316.0,138563.0,3,4,10,23570.0,6,1,1208.0,1,2,9.0,0,1,0,1,0,False,False,False,False,False,False,0
1,38.0,3,0.0,0.0,0.0,0,6,32,5340.0,14,5,5290.0,1,0,4.0,1,0,1,0,1,False,False,False,False,False,False,0
0,35.0,0,13.0,24696.0,0.0,1,6,31,7470.0,6,5,4350.0,1,2,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,0.0,0.0,0.0,0,6,23,11610.0,10,2,3996.0,1,5,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,43.0,0,6.0,132108.0,0.0,3,7,11,19010.0,11,4,11909.0,1,4,17.0,0,1,0,1,0,False,False,False,False,False,False,0
0,50.0,0,14.0,60324.26537698413,97670.0,1,8,50,10210.0,1,2,0.0,0,5,9.0,0,1,0,1,0,False,False,False,False,False,False,0
0,56.0,0,10.379091353199804,18261.0,98659.0,0,8,32,7100.0,1,5,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,27.0,3,12.0,78418.0,224245.0,4,5,5,21860.0,1,5,4740.0,3,0,8.0,0,1,0,0,1,False,False,False,False,False,False,0
2,43.0,3,12.0,52906.0,0.0,4,6,40,11090.0,1,5,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,13.0,16980.0,138507.0,0,0,27,10440.0,1,5,0.0,0,3,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,53.0,0,13.0,110911.0,335699.0,1,5,49,25840.0,17,1,10474.0,2,1,7.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,3,10.0,48654.0,157515.0,0,8,21,17200.0,4,5,0.0,0,0,6.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,12.0,55019.0,206801.0,1,5,51,11700.0,4,5,2257.0,2,3,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,34.0,0,9.0,15363.0,0.0,0,8,27,18660.0,1,4,0.0,0,3,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,50.0,0,10.379091353199804,114923.0,298946.0,3,1,30,17990.0,10,0,0.0,0,7,26.0,1,0,0,0,1,False,False,False,False,False,False,0
1,41.0,2,8.0,96330.0,250551.0,2,3,23,22060.0,1,0,4165.0,1,4,18.0,0,1,0,0,1,False,False,False,False,False,False,0
0,44.0,0,12.0,33474.0,78982.0,4,0,23,9940.0,10,2,4266.0,1,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,35.0,0,9.0,46255.0,0.0,4,4,37,21180.0,4,4,8194.0,2,2,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,50.0,0,10.0,45620.0,170796.0,1,4,20,15020.0,10,3,0.0,0,3,5.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,3,11.0,84007.0,153217.67142857143,1,5,24,15980.0,6,0,6935.0,2,8,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,29.0,3,10.0,53643.0,0.0,4,0,54,9760.0,1,5,0.0,0,1,11.0,0,1,1,0,1,False,False,False,False,False,False,0
0,48.0,0,15.0,35565.0,186229.0,4,8,59,19510.0,3,4,0.0,0,1,8.183399602385686,1,0,1,1,0,False,False,False,False,False,False,0
0,44.0,0,12.0,62741.0,173680.0,2,3,30,12170.0,6,0,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,41.0,0,7.0,20766.0,119899.0,0,8,43,14430.0,1,0,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
1,41.0,1,13.0,94116.0,263819.0,2,5,18,24650.0,15,1,0.0,0,3,14.0,0,1,0,1,0,False,False,False,False,False,False,0
0,45.0,3,14.0,61952.0,252391.0,0,0,20,31010.0,6,4,0.0,0,1,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,50.0,0,0.0,0.0,61314.0,1,2,35,18050.0,10,5,3485.0,1,0,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,9.0,16929.0,147219.0,0,8,24,7090.0,4,3,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,12.0,64916.0,282967.0,1,8,34,12790.0,10,0,0.0,0,0,11.0,1,0,0,1,0,False,False,False,False,False,False,0
0,28.0,3,0.0,0.0,0.0,0,6,29,1500.0,4,5,3202.0,2,8,5.0,1,0,0,0,1,False,False,False,False,False,False,0
2,41.0,2,9.0,93150.0,274760.0,4,4,49,10810.0,4,2,6985.0,1,2,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,40.0,2,10.0,50700.0,0.0,4,8,15,10570.0,17,5,0.0,0,0,6.0,0,1,0,1,0,False,False,False,False,False,False,0
0,53.0,0,0.0,0.0,153217.67142857143,0,6,53,18290.0,10,4,0.0,0,0,1.0,0,1,1,1,0,False,False,False,False,False,False,0
0,43.0,2,14.0,19916.0,129144.0,4,0,43,8340.0,1,2,0.0,0,0,6.0,1,0,1,0,1,False,False,False,False,False,False,0
0,48.0,0,13.0,96479.0,287237.0,2,4,27,15950.0,9,5,0.0,0,0,21.0,0,1,0,0,1,False,False,False,False,False,False,0
0,51.0,0,12.0,50991.0,173234.0,4,8,41,11700.0,1,2,0.0,0,0,7.0,1,0,0,1,0,False,False,False,False,False,False,0
0,54.0,0,12.0,157057.0,0.0,2,4,21,23440.0,1,0,0.0,0,0,13.0,0,1,0,0,1,False,False,False,False,False,False,0
2,43.0,2,11.0,98429.0,260696.0,4,8,35,5800.0,1,5,0.0,0,0,7.0,1,0,1,1,0,False,False,False,False,False,False,0
0,35.0,2,14.0,76488.0,233303.0,4,0,43,12650.0,4,0,0.0,0,2,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,6.0,29523.0,158702.0,4,0,35,9830.0,1,0,0.0,0,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,51.0,0,0.0,0.0,85559.0,4,2,47,6600.0,4,5,0.0,0,0,7.0,1,0,1,0,1,False,False,False,False,False,False,0
0,49.0,0,14.0,116587.0,319596.0,1,8,45,30520.0,1,2,8514.0,1,6,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,37.0,3,13.0,39923.0,133822.0,0,8,5,16530.0,6,4,10546.0,3,2,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,47.0,0,14.0,2825.0,91520.0,1,2,65,6500.0,1,5,0.0,0,2,16.0,1,0,1,0,1,False,False,False,False,False,False,0
0,46.0,0,13.0,60324.26537698413,250444.0,2,4,36,18930.0,4,5,0.0,0,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,13.0,41443.0,180495.0,1,0,40,3200.0,3,5,0.0,0,0,10.0,1,0,1,0,1,False,False,False,False,False,False,0
